12509001401|Agreement|30
12518003001|Agreement|180
12605003201|Agreement|150
12605003301|Agreement|50
12616002601|Agreement|50
12616002701|Agreement|700
14111001201|Agreement|10000
14111023701|Agreement|150
14121000201|Agreement|110
14401008301|Agreement|2500
14401008302|Agreement|1500
14401008401|Agreement|500
14401009101|Agreement|2000
14401009201|Agreement|400
14401009301|Agreement|1500
14401009401|Agreement|200
14502000101|Agreement|1400
15100046601|Agreement|100
15100046801|Agreement|172
15100046901|Agreement|172
15100047301|Agreement|300
15100047601|Agreement|50
15100048001|Agreement|96
15100048201|Agreement|100
15100049701|Agreement|20
15100049901|Agreement|20
15101045601|Agreement|432
15127010501|Agreement|690
15555004002|Agreement|200
