1STW-FSN21|01/04/2016|31/03/2017|Unmeasured Sewerage Band 2 NHH NoFxChg  |Active||STW|AS
1STW-FS031|01/04/2016|31/03/2017|Unmeasured Sewerage Band 3 NHH Fixed Vol|Active||STW|AS
1STW-FSN31|01/04/2016|31/03/2017|Unmeasured Sewerage Band 3 NHH NoFxChg  |Active||STW|AS
1ANG-FS001|01/04/2016|31/03/2017|Anglian Unmeasured Sewerage NHH Fixd Vol|Active||STW|AS
1ANG-FS002|01/04/2016|31/03/2017|Anglian Unmeasured Sewrge NHH Assess Vol|Active||STW|AS
1THA-FS001|01/04/2016|31/03/2017|Thames Unmeas Sewerage NHH Fixed Volume |Active||STW|AS
1WEL-FS001|01/04/2016|31/03/2017|Welsh Unmeasured Sewerage NHH Fixed Vol |Active||STW|AS
1YOR-FS001|01/04/2016|31/03/2017|Yorkshire Unmeas Sewerage NHH Fixed Vol |Active||STW|AS
1YOR-US001|01/04/2016|31/03/2017|Yorkshire Unmeasured Sewerage NHH       |Active||STW|AS
1STW-RVU01-ZON01|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON02|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON03|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON04|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON05|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON06|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON07|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVU01-ZON08|01/04/2016|31/03/2017|Unmeasured Used Water  NHH RV           |Active||STW|US
1STW-RVS01-ZON01|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON02|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON03|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON04|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON05|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON06|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON07|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS01-ZON08|01/04/2016|31/03/2017|Unmeasured Sewerage   NHH RV            |Active||STW|US
1STW-RVS02-ZON01|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON02|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON03|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON04|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON05|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON06|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON07|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVS02-ZON08|01/04/2016|31/03/2017|Unmeasured Sewerage    NHH RV VoidSWD   |Active||STW|US
1STW-RVN01-ZON01|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON02|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON03|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON04|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON05|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON06|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON07|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1STW-RVN01-ZON08|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH RV Cumulo      |Active||STW|US
1NWE-RVS01-ZON11|01/04/2016|31/03/2017|North West Unmeas Sewerage NHH        RV|Active||STW|US
1THA-RVS01-ZON14|01/04/2016|31/03/2017|Thames Unmeas Sewerage NHH     RV+StdChg|Active||STW|US
1THA-RVS02-ZON14|01/04/2016|31/03/2017|Thames Unmeas Sewerage NHH    RVNoStdChg|Active||STW|US
1WEL-RVS01-ZON12|01/04/2016|31/03/2017|1WEL-RVS01: Welsh Unmeas Sewerage   NHH           RV|Active||STW|US
1YOR-RVS01-ZON10|01/04/2016|31/03/2017|1YOR-RVS01: Yorkshire Unmeas Sewerage            RV |Active||STW|US
1NWE-RVN01-ZON11|01/04/2016|31/03/2017|North West Unmeasured Sewrge  NHH Cumulo|Active||STW|US
1THA-RVN01-ZON14|01/04/2016|31/03/2017|Thames Unmeas Sewerage NHH    RV Cumulo |Active||STW|US
1WEL-RVN01-ZON12|01/04/2016|31/03/2017|Welsh Unmeasured Sewerage      RV Cumulo|Active||STW|US
1YOR-RVN01-ZON10|01/04/2016|31/03/2017|Yorkshire Unmeasured Sewerage NHH Cumulo|Active||STW|US
1YOR-RVU01-ZON10|01/04/2016|31/03/2017|Yorkshire Unmeas Used Water RV:Zone10-YorkshireWater|Active||STW|US
1STW-TWU06-GH|01/04/2016|31/03/2017|Trade Effluent NHH            R Strength|Active||STW|TE
1STW-TWU06-SPB|01/04/2016|31/03/2017|Trade Effluent NHH            R Strength|Active||STW|TE
1STW-TWU06-SWS|01/04/2016|31/03/2017|Trade Effluent NHH            R Strength|Active||STW|TE
1STW-TWU06-CW|01/04/2016|31/03/2017|Trade Effluent NHH            R Strength|Active||STW|TE
1STW-TWU06-PS|01/04/2016|31/03/2017|Trade Effluent NHH            R Strength|Active||STW|TE
1STW-TWU06-LA|01/04/2016|31/03/2017|Trade Effluent NHH            R Strength|Active||STW|TE
1STW-MTW06-SWS|01/04/2016|31/03/2017|Trade Effluent NHH R Strength:SurfaceWaterSewer|Active||STW|TE
1STW-MTW06-GH|01/04/2016|31/03/2017|Trade Effluent NHH R Strength:GasHolder|Active||STW|TE
1STW-MTW06-PS|01/04/2016|31/03/2017|Trade Effluent NHH R Strength:PaintStripping|Active||STW|TE
1STW-MTW06-CW|01/04/2016|31/03/2017|Trade Effluent NHH R Strength:CarWash|Active||STW|TE
1STW-MTW06-SPB|01/04/2016|31/03/2017|Trade Effluent NHH R Strength:PoolBackwash|Active||STW|TE
1STW-MTW06-LA|01/04/2016|31/03/2017|Trade Effluent NHH R Strength:Launderette|Active||STW|TE
1STW-TWU16-LA|01/04/2016|31/03/2017|Trade Effluent NHH            RegStrNilC|Active||STW|TE
