202002034|3005210812|3005210812S16|S|WESSEX-R|WESSEX-W
202002034|3005210812|3005210812S16|S|WESSEX-R|WESSEX-W
202002036|3005210839|3005210839S10|S|WESSEX-R|WESSEX-W
215002010|3005211177|3005211177S18|S|DWRCYMRU-R|DWRCYMRU-W
234002046|3005229009|3005229009S10|S|YORKSHIRE-R|YORKSHIRE-W
256002143|3005229157|3005229157S18|S|YORKSHIRE-R|YORKSHIRE-W
202002899|3005202623|3005202623S12|S|ANGLIAN-R|ANGLIAN-W
302002186|3005220648|3005220648S14|S|YORKSHIRE-R|YORKSHIRE-W
288002057|3005229653|3005229653S12|S|YORKSHIRE-R|YORKSHIRE-W
219002067|3005202887|3005202887S18|S|YORKSHIRE-R|YORKSHIRE-W
219002071|3005202917|3005202917S18|S|YORKSHIRE-R|YORKSHIRE-W
219002099|3005203093|3005203093S12|S|WESSEX-R|WESSEX-W
219002099|3005203093|3005203093S12|S|WESSEX-R|WESSEX-W
219002104|3005203131|3005203131S1X|S|YORKSHIRE-R|YORKSHIRE-W
219002112|3005203190|3005203190S13|S|YORKSHIRE-R|YORKSHIRE-W
248002605|3005221180|3005221180S13|S|YORKSHIRE-R|YORKSHIRE-W
249002263|3005221407|3005221407S18|S|YORKSHIRE-R|YORKSHIRE-W
249002282|3005221423|3005221423S12|S|YORKSHIRE-R|YORKSHIRE-W
235002086|3005230406|3005230406S11|S|WESSEX-R|WESSEX-W
235002118|3005230414|3005230414S19|S|ANGLIAN-R|ANGLIAN-W
219002181|3005203271|3005203271S1X|S|YORKSHIRE-R|YORKSHIRE-W
277002153|3005221725|3005221725S15|S|YORKSHIRE-R|YORKSHIRE-W
260002169|3005230708|3005230708S14|S|YORKSHIRE-R|YORKSHIRE-W
262002107|3005230996|3005230996S11|S|YORKSHIRE-R|YORKSHIRE-W
289002412|3005231089|3005231089S10|S|YORKSHIRE-R|YORKSHIRE-W
367002225|3005240770|3005240770S13|S|YORKSHIRE-R|YORKSHIRE-W
368002002|3005240886|3005240886S11|S|DWRCYMRU-R|DWRCYMRU-W
303004499|3005249778|3005249778S14|S|ANGLIAN-R|ANGLIAN-W
303004514|3005249867|3005249867S18|S|ANGLIAN-R|ANGLIAN-W
303004515|3005249875|3005249875S15|S|ANGLIAN-R|ANGLIAN-W
303004951|3005258947|3005258947S18|S|ANGLIAN-R|ANGLIAN-W
308002074|3005241394|3005241394S19|S|YORKSHIRE-R|YORKSHIRE-W
308002207|3005241483|3005241483S12|S|YORKSHIRE-R|YORKSHIRE-W
319002230|3005250253|3005250253S12|S|YORKSHIRE-R|YORKSHIRE-W
303005014|3005259404|3005259404S19|S|YORKSHIRE-R|YORKSHIRE-W
303005019|3005259439|3005259439S10|S|YORKSHIRE-R|YORKSHIRE-W
310002237|3005241661|3005241661S1X|S|ANGLIAN-R|ANGLIAN-W
370002133|3005270335|3005270335S15|S|YORKSHIRE-R|YORKSHIRE-W
365002135|3005242137|3005242137S18|S|ANGLIAN-R|ANGLIAN-W
303004623|3005251624|3005251624S19|S|ANGLIAN-R|ANGLIAN-W
335002141|3005242978|3005242978S14|S|ANGLIAN-R|ANGLIAN-W
322002023|3005251861|3005251861S1X|S|YORKSHIRE-R|YORKSHIRE-W
303004638|3005252817|3005252817S18|S|ANGLIAN-R|ANGLIAN-W
303002640|3005234703|3005234703S12|S|ANGLIAN-R|ANGLIAN-W
